miRNA,mRNA,PCC.cor,p_value,adjusted_p_value,score.x,energy,query_start_end,subject_start_end,total_bp_shared,query_similar,subject_similar,moduleColor,hpf_1,hpf_4,hpf_9,hpf_14,hpf_22,hpf_28,hpf_48,hpf_72,hpf_1.1,hpf_4.1,hpf_9.1,hpf_14.1,hpf_22.1,hpf_28.1,hpf_48.1,hpf_72.1,category,GOs.x,Term,Annotated,Significant,Expected,Fisher,ontology,sig.prop,seed_ortholog,evalue,score.y,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs.y,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14486.t1,-0.8149643701,0.01372157587,0.1128527875,148,-20.18,2 23,405 433,26,57.69%,73.08%,green,0.3336601877,0.4536194659,0.002267339094,0.2658677846,-0.2368433458,-0.01580797571,-0.2548404405,-0.5479230153,0.06200541036,0.009118434742,0.990173739,0.1413567043,0.191843437,0.9315691022,0.1592480094,0.001169462999,Maternal,GO:0048471,perinuclear region of cytoplasm,40,7,4.07,0.04545,Cellular Components,0.175,45351.EDO41283,1.84E-48,162,"KOG1666@1|root,KOG1666@2759|Eukaryota,39CX5@33154|Opisthokonta,3BBG5@33208|Metazoa",33208|Metazoa,U,vesicle fusion with Golgi apparatus,VTI1B,"GO:0000149,GO:0000323,GO:0002576,GO:0003674,GO:0005484,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005768,GO:0005769,GO:0005770,GO:0005773,GO:0005774,GO:0005783,GO:0005789,GO:0005794,GO:0005798,GO:0005829,GO:0006605,GO:0006623,GO:0006810,GO:0006886,GO:0006887,GO:0006888,GO:0006891,GO:0006892,GO:0006896,GO:0006904,GO:0006906,GO:0006996,GO:0007034,GO:0008021,GO:0008104,GO:0008150,GO:0008200,GO:0008283,GO:0009987,GO:0010008,GO:0012505,GO:0012506,GO:0012507,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0016197,GO:0016247,GO:0016248,GO:0016482,GO:0017081,GO:0019869,GO:0022406,GO:0030133,GO:0030134,GO:0030135,GO:0030141,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0031090,GO:0031091,GO:0031093,GO:0031201,GO:0031410,GO:0031901,GO:0031902,GO:0031974,GO:0031982,GO:0031983,GO:0031984,GO:0032879,GO:0032880,GO:0032940,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034774,GO:0036477,GO:0042147,GO:0042175,GO:0042886,GO:0043025,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044297,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044456,GO:0044464,GO:0045055,GO:0045184,GO:0045202,GO:0046903,GO:0046907,GO:0048193,GO:0048278,GO:0048280,GO:0048284,GO:0048471,GO:0050789,GO:0051179,GO:0051234,GO:0051640,GO:0051641,GO:0051649,GO:0055037,GO:0055038,GO:0060205,GO:0060341,GO:0061024,GO:0061025,GO:0065007,GO:0065009,GO:0070013,GO:0070382,GO:0070727,GO:0071702,GO:0071705,GO:0071840,GO:0072594,GO:0072665,GO:0072666,GO:0090174,GO:0097458,GO:0097708,GO:0098588,GO:0098772,GO:0098793,GO:0098796,GO:0098805,GO:0098827,GO:0098852,GO:0099106,GO:0099503,GO:0140029,GO:0140056,GO:1903076,GO:1903827,GO:1904375,GO:1905475",-,ko:K08493,"ko04130,ko04138,map04130,map04138",-,-,-,"ko00000,ko00001,ko04131",-,-,-,"V-SNARE,V-SNARE_C"
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14486.t1,-0.8149643701,0.01372157587,0.1128527875,148,-20.18,2 23,405 433,26,57.69%,73.08%,green,0.3336601877,0.4536194659,0.002267339094,0.2658677846,-0.2368433458,-0.01580797571,-0.2548404405,-0.5479230153,0.06200541036,0.009118434742,0.990173739,0.1413567043,0.191843437,0.9315691022,0.1592480094,0.001169462999,Maternal,GO:0055038,recycling endosome membrane,3,2,0.31,0.02019,Cellular Components,0.6666666667,45351.EDO41283,1.84E-48,162,"KOG1666@1|root,KOG1666@2759|Eukaryota,39CX5@33154|Opisthokonta,3BBG5@33208|Metazoa",33208|Metazoa,U,vesicle fusion with Golgi apparatus,VTI1B,"GO:0000149,GO:0000323,GO:0002576,GO:0003674,GO:0005484,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005765,GO:0005768,GO:0005769,GO:0005770,GO:0005773,GO:0005774,GO:0005783,GO:0005789,GO:0005794,GO:0005798,GO:0005829,GO:0006605,GO:0006623,GO:0006810,GO:0006886,GO:0006887,GO:0006888,GO:0006891,GO:0006892,GO:0006896,GO:0006904,GO:0006906,GO:0006996,GO:0007034,GO:0008021,GO:0008104,GO:0008150,GO:0008200,GO:0008283,GO:0009987,GO:0010008,GO:0012505,GO:0012506,GO:0012507,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0016197,GO:0016247,GO:0016248,GO:0016482,GO:0017081,GO:0019869,GO:0022406,GO:0030133,GO:0030134,GO:0030135,GO:0030141,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0031090,GO:0031091,GO:0031093,GO:0031201,GO:0031410,GO:0031901,GO:0031902,GO:0031974,GO:0031982,GO:0031983,GO:0031984,GO:0032879,GO:0032880,GO:0032940,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034774,GO:0036477,GO:0042147,GO:0042175,GO:0042886,GO:0043025,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044297,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044456,GO:0044464,GO:0045055,GO:0045184,GO:0045202,GO:0046903,GO:0046907,GO:0048193,GO:0048278,GO:0048280,GO:0048284,GO:0048471,GO:0050789,GO:0051179,GO:0051234,GO:0051640,GO:0051641,GO:0051649,GO:0055037,GO:0055038,GO:0060205,GO:0060341,GO:0061024,GO:0061025,GO:0065007,GO:0065009,GO:0070013,GO:0070382,GO:0070727,GO:0071702,GO:0071705,GO:0071840,GO:0072594,GO:0072665,GO:0072666,GO:0090174,GO:0097458,GO:0097708,GO:0098588,GO:0098772,GO:0098793,GO:0098796,GO:0098805,GO:0098827,GO:0098852,GO:0099106,GO:0099503,GO:0140029,GO:0140056,GO:1903076,GO:1903827,GO:1904375,GO:1905475",-,ko:K08493,"ko04130,ko04138,map04130,map04138",-,-,-,"ko00000,ko00001,ko04131",-,-,-,"V-SNARE,V-SNARE_C"
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g19114.t1a,-0.725810199,0.04151758063,0.183429988,168,-26.48,2 23,444 470,24,75.00%,79.17%,green,0.2654254253,0.1976799364,0.460630809,0.3550643977,-0.2831571272,-0.1604474779,-0.3835352349,-0.4516607284,0.1420448865,0.2781421204,0.007976555033,0.04613595719,0.1163255717,0.3803671053,0.03024107962,0.009461128759,Maternal,GO:0005654,nucleoplasm,197,30,20.03,0.0031,Cellular Components,0.152284264,45351.EDO34826,6.26E-100,311,"2CN96@1|root,2QUKU@2759|Eukaryota,39V2E@33154|Opisthokonta,3BFTG@33208|Metazoa",33208|Metazoa,S,cell cycle,POC5,"GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005813,GO:0005815,GO:0005829,GO:0005856,GO:0015630,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0070013",-,ko:K16483,-,-,-,-,"ko00000,ko03036",-,-,-,-
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g19114.t1a,-0.725810199,0.04151758063,0.183429988,168,-26.48,2 23,444 470,24,75.00%,79.17%,green,0.2654254253,0.1976799364,0.460630809,0.3550643977,-0.2831571272,-0.1604474779,-0.3835352349,-0.4516607284,0.1420448865,0.2781421204,0.007976555033,0.04613595719,0.1163255717,0.3803671053,0.03024107962,0.009461128759,Maternal,GO:0005815,microtubule organizing center,46,7,4.68,0.03295,Cellular Components,0.152173913,45351.EDO34826,6.26E-100,311,"2CN96@1|root,2QUKU@2759|Eukaryota,39V2E@33154|Opisthokonta,3BFTG@33208|Metazoa",33208|Metazoa,S,cell cycle,POC5,"GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005813,GO:0005815,GO:0005829,GO:0005856,GO:0015630,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0070013",-,ko:K16483,-,-,-,-,"ko00000,ko03036",-,-,-,-
Montipora_capitata_HIv3___Scaffold_8_536899,Montipora_capitata_HIv3___RNAseq.g25599.t1,-0.8101262147,0.01476886337,0.1163370419,166,-24.05,2 22,147 167,20,75.00%,85.00%,green,0.4299906038,0.3267556341,0.1879309249,0.1576390688,-0.1309993323,-0.1479092966,-0.459620823,-0.3637867797,0.0140374743,0.06794984492,0.3030027862,0.3888700132,0.4748255036,0.4191652417,0.008133144046,0.04068347622,Maternal,GO:0005815,microtubule organizing center,46,7,4.68,0.03295,Cellular Components,0.152173913,45351.EDO47138,3.92E-153,472,"2CMSF@1|root,2QRQ8@2759|Eukaryota,38FR3@33154|Opisthokonta,3BH0U@33208|Metazoa",33208|Metazoa,S,C2 calcium-dependent domain containing 3,C2CD3,"GO:0000226,GO:0000578,GO:0001701,GO:0001840,GO:0001947,GO:0002009,GO:0003007,GO:0003143,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005813,GO:0005814,GO:0005815,GO:0005829,GO:0005856,GO:0005929,GO:0006508,GO:0006807,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007098,GO:0007099,GO:0007275,GO:0007368,GO:0007389,GO:0007399,GO:0007417,GO:0007420,GO:0007507,GO:0008104,GO:0008150,GO:0008152,GO:0008589,GO:0009653,GO:0009790,GO:0009792,GO:0009798,GO:0009799,GO:0009855,GO:0009880,GO:0009887,GO:0009888,GO:0009966,GO:0009987,GO:0010467,GO:0010646,GO:0015630,GO:0016043,GO:0016485,GO:0019222,GO:0019538,GO:0021915,GO:0021997,GO:0022402,GO:0022406,GO:0022607,GO:0023051,GO:0030030,GO:0030031,GO:0030162,GO:0030326,GO:0031023,GO:0032501,GO:0032502,GO:0033036,GO:0033365,GO:0034451,GO:0034613,GO:0035050,GO:0035107,GO:0035108,GO:0035113,GO:0035239,GO:0035295,GO:0036064,GO:0042733,GO:0042995,GO:0043009,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044238,GO:0044380,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044450,GO:0044463,GO:0044464,GO:0044782,GO:0048513,GO:0048562,GO:0048568,GO:0048583,GO:0048598,GO:0048729,GO:0048731,GO:0048736,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051179,GO:0051246,GO:0051298,GO:0051604,GO:0051640,GO:0051641,GO:0060173,GO:0060255,GO:0060271,GO:0060322,GO:0060429,GO:0060562,GO:0060896,GO:0061371,GO:0061511,GO:0065007,GO:0070727,GO:0070925,GO:0071539,GO:0071704,GO:0071840,GO:0072359,GO:0072698,GO:0080090,GO:0097711,GO:0098534,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:0140056,GO:1901564,GO:1905508,GO:1905515",-,ko:K16751,-,-,-,-,"ko00000,ko03036",-,-,-,C2
Montipora_capitata_HIv3___Scaffold_8_536899,Montipora_capitata_HIv3___RNAseq.g403.t1,-0.7883708828,0.02009371198,0.1326269282,163,-24.14,2 21,576 599,20,65.00%,90.00%,green,0.4004762321,0.4234839722,0.3256799409,-0.0625653687,-0.07649914282,0.03539942141,-0.4234155126,-0.6225595425,0.02312850158,0.01572842877,0.0689146809,0.7337243362,0.6773089487,0.8474740704,0.01574708513,0.0001418799855,Maternal,GO:0005654,nucleoplasm,197,30,20.03,0.0031,Cellular Components,0.152284264,45351.EDO42450,2.15E-68,234,"KOG1963@1|root,KOG1963@2759|Eukaryota,38HQ2@33154|Opisthokonta,3BG6X@33208|Metazoa",33208|Metazoa,S,positive regulation of rRNA processing,WDR75,"GO:0000775,GO:0000776,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0005737,GO:0005813,GO:0005815,GO:0005856,GO:0005874,GO:0005875,GO:0005938,GO:0006139,GO:0006355,GO:0006356,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008017,GO:0008092,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015630,GO:0015631,GO:0016070,GO:0016072,GO:0019219,GO:0019222,GO:0022613,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0045893,GO:0045935,GO:0045943,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070013,GO:0070840,GO:0071704,GO:0071840,GO:0071944,GO:0080090,GO:0090069,GO:0090070,GO:0090304,GO:0098687,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0099568,GO:1901360,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2000232,GO:2000234,GO:2001141",-,ko:K14552,"ko03008,map03008",-,-,-,"ko00000,ko00001,ko03009",-,-,-,WD40
Montipora_capitata_HIv3___Scaffold_8_536899,Montipora_capitata_HIv3___RNAseq.g403.t1,-0.7883708828,0.02009371198,0.1326269282,163,-24.14,2 21,576 599,20,65.00%,90.00%,green,0.4004762321,0.4234839722,0.3256799409,-0.0625653687,-0.07649914282,0.03539942141,-0.4234155126,-0.6225595425,0.02312850158,0.01572842877,0.0689146809,0.7337243362,0.6773089487,0.8474740704,0.01574708513,0.0001418799855,Maternal,GO:0005730,nucleolus,56,10,5.69,0.03515,Cellular Components,0.1785714286,45351.EDO42450,2.15E-68,234,"KOG1963@1|root,KOG1963@2759|Eukaryota,38HQ2@33154|Opisthokonta,3BG6X@33208|Metazoa",33208|Metazoa,S,positive regulation of rRNA processing,WDR75,"GO:0000775,GO:0000776,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0005737,GO:0005813,GO:0005815,GO:0005856,GO:0005874,GO:0005875,GO:0005938,GO:0006139,GO:0006355,GO:0006356,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008017,GO:0008092,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015630,GO:0015631,GO:0016070,GO:0016072,GO:0019219,GO:0019222,GO:0022613,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0045893,GO:0045935,GO:0045943,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070013,GO:0070840,GO:0071704,GO:0071840,GO:0071944,GO:0080090,GO:0090069,GO:0090070,GO:0090304,GO:0098687,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0099568,GO:1901360,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2000232,GO:2000234,GO:2001141",-,ko:K14552,"ko03008,map03008",-,-,-,"ko00000,ko00001,ko03009",-,-,-,WD40
Montipora_capitata_HIv3___Scaffold_8_536899,Montipora_capitata_HIv3___RNAseq.g403.t1,-0.7883708828,0.02009371198,0.1326269282,163,-24.14,2 21,576 599,20,65.00%,90.00%,green,0.4004762321,0.4234839722,0.3256799409,-0.0625653687,-0.07649914282,0.03539942141,-0.4234155126,-0.6225595425,0.02312850158,0.01572842877,0.0689146809,0.7337243362,0.6773089487,0.8474740704,0.01574708513,0.0001418799855,Maternal,GO:0005815,microtubule organizing center,46,7,4.68,0.03295,Cellular Components,0.152173913,45351.EDO42450,2.15E-68,234,"KOG1963@1|root,KOG1963@2759|Eukaryota,38HQ2@33154|Opisthokonta,3BG6X@33208|Metazoa",33208|Metazoa,S,positive regulation of rRNA processing,WDR75,"GO:0000775,GO:0000776,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0005737,GO:0005813,GO:0005815,GO:0005856,GO:0005874,GO:0005875,GO:0005938,GO:0006139,GO:0006355,GO:0006356,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008017,GO:0008092,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015630,GO:0015631,GO:0016070,GO:0016072,GO:0019219,GO:0019222,GO:0022613,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0045893,GO:0045935,GO:0045943,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070013,GO:0070840,GO:0071704,GO:0071840,GO:0071944,GO:0080090,GO:0090069,GO:0090070,GO:0090304,GO:0098687,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0099568,GO:1901360,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2000232,GO:2000234,GO:2001141",-,ko:K14552,"ko03008,map03008",-,-,-,"ko00000,ko00001,ko03009",-,-,-,WD40
Montipora_capitata_HIv3___Scaffold_8_536899,Montipora_capitata_HIv3___RNAseq.g403.t1,-0.7883708828,0.02009371198,0.1326269282,163,-24.14,2 21,576 599,20,65.00%,90.00%,green,0.4004762321,0.4234839722,0.3256799409,-0.0625653687,-0.07649914282,0.03539942141,-0.4234155126,-0.6225595425,0.02312850158,0.01572842877,0.0689146809,0.7337243362,0.6773089487,0.8474740704,0.01574708513,0.0001418799855,Maternal,GO:0099568,cytoplasmic region,39,6,3.97,0.04848,Cellular Components,0.1538461538,45351.EDO42450,2.15E-68,234,"KOG1963@1|root,KOG1963@2759|Eukaryota,38HQ2@33154|Opisthokonta,3BG6X@33208|Metazoa",33208|Metazoa,S,positive regulation of rRNA processing,WDR75,"GO:0000775,GO:0000776,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0005737,GO:0005813,GO:0005815,GO:0005856,GO:0005874,GO:0005875,GO:0005938,GO:0006139,GO:0006355,GO:0006356,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008017,GO:0008092,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015630,GO:0015631,GO:0016070,GO:0016072,GO:0019219,GO:0019222,GO:0022613,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0045893,GO:0045935,GO:0045943,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070013,GO:0070840,GO:0071704,GO:0071840,GO:0071944,GO:0080090,GO:0090069,GO:0090070,GO:0090304,GO:0098687,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0099568,GO:1901360,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2000232,GO:2000234,GO:2001141",-,ko:K14552,"ko03008,map03008",-,-,-,"ko00000,ko00001,ko03009",-,-,-,WD40
Montipora_capitata_HIv3___Scaffold_2_123667,Montipora_capitata_HIv3___RNAseq.g5535.t1b,-0.8604735481,0.006099849512,0.08274127782,157,-20.68,2 20,633 660,21,71.43%,80.95%,green,0.4514843556,0.3073208556,0.06483277431,0.2099626118,-0.3226215436,0.009713602317,-0.08959006953,-0.6311025864,0.009492513971,0.0870833105,0.7244413353,0.2487519918,0.07171629798,0.9579204238,0.6258211016,0.0001076087785,Maternal,GO:0016887,ATP hydrolysis activity,32,7,3.28,0.0123,Molecular Functions,0.21875,45351.EDO49266,0,1335,"COG4581@1|root,KOG1991@2759|Eukaryota,38C38@33154|Opisthokonta,3BENZ@33208|Metazoa",33208|Metazoa,UY,Ran GTPase binding,IPO7,"GO:0000079,GO:0001932,GO:0001933,GO:0002376,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005654,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0006469,GO:0006606,GO:0006810,GO:0006886,GO:0006913,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0008104,GO:0008150,GO:0008536,GO:0008565,GO:0009892,GO:0009987,GO:0010468,GO:0010563,GO:0010605,GO:0012505,GO:0015031,GO:0015399,GO:0015405,GO:0015833,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017016,GO:0017038,GO:0017111,GO:0019220,GO:0019222,GO:0019899,GO:0022804,GO:0022857,GO:0023052,GO:0030234,GO:0030695,GO:0031224,GO:0031226,GO:0031267,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032268,GO:0032269,GO:0032991,GO:0033036,GO:0033365,GO:0033673,GO:0034504,GO:0034613,GO:0042325,GO:0042326,GO:0042393,GO:0042623,GO:0042626,GO:0042886,GO:0043086,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043492,GO:0043549,GO:0044092,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0045087,GO:0045184,GO:0045736,GO:0045786,GO:0045859,GO:0045936,GO:0046332,GO:0046907,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051020,GO:0051169,GO:0051170,GO:0051171,GO:0051172,GO:0051174,GO:0051179,GO:0051234,GO:0051246,GO:0051248,GO:0051338,GO:0051348,GO:0051641,GO:0051649,GO:0051716,GO:0051726,GO:0055085,GO:0060147,GO:0060255,GO:0060589,GO:0060964,GO:0060966,GO:0060968,GO:0065007,GO:0065009,GO:0070013,GO:0070727,GO:0071702,GO:0071705,GO:0071900,GO:0071901,GO:0071944,GO:0072594,GO:0080090,GO:0098772,GO:1904029,GO:1904030",-,"ko:K18755,ko:K20223","ko04013,map04013",-,-,-,"ko00000,ko00001,ko03009,ko03019",1.I.1,-,-,"Cse1,IBN_N"
